trip_id,route_id,direction_id,trip_headsign,service_id
8461,90,1,Alameda / Santa Barbara,1
8462,90,1,Alameda / Santa Barbara,1
8463,90,1,Alameda / Santa Barbara,1
8464,90,1,Alameda / Santa Barbara,1
8465,90,1,Alameda / Santa Barbara,1
8466,90,1,Alameda / Santa Barbara,1
8467,90,1,Alameda / Santa Barbara,1
8468,90,1,Alameda / Santa Barbara,1
8469,90,1,Alameda / Santa Barbara,1
8470,90,1,Alameda / Santa Barbara,1
8471,90,1,Alameda / Santa Barbara,1
8472,90,1,Alameda / Santa Barbara,1
8473,90,1,Alameda / Santa Barbara,1
8474,90,1,Alameda / Santa Barbara,1
8475,90,1,Alameda / Santa Barbara,1
8476,90,1,Alameda / Santa Barbara,1
8477,90,1,Alameda / Santa Barbara,1
8478,90,1,Alameda / Santa Barbara,1
8479,90,1,Alameda / Santa Barbara,1
8480,90,1,Alameda / Santa Barbara,1
8481,90,1,Alameda / Santa Barbara,1
8482,90,1,Alameda / Santa Barbara,1
8483,90,1,Alameda / Santa Barbara,1
8484,90,1,Alameda / Santa Barbara,1
8485,90,1,Alameda / Santa Barbara,1
8486,90,1,Alameda / Santa Barbara,1
8487,90,1,Alameda / Santa Barbara,1
8488,90,1,Alameda / Santa Barbara,1
8489,90,1,Alameda / Santa Barbara,1
8490,90,1,Alameda / Santa Barbara,1
8491,90,1,Alameda / Santa Barbara,1
8492,90,1,Alameda / Santa Barbara,1
8493,90,1,Alameda / Santa Barbara,1
8494,90,1,Alameda / Santa Barbara,1
8495,90,1,Alameda / Santa Barbara,1
8496,90,1,Alameda / Santa Barbara,1
8497,90,1,Alameda / Santa Barbara,1
8498,90,1,Alameda / Santa Barbara,1
8499,90,1,Alameda / Santa Barbara,1
8500,90,1,Alameda / Santa Barbara,1
8501,90,1,Alameda / Santa Barbara,1
8502,90,1,Alameda / Santa Barbara,1
8503,90,1,Alameda / Santa Barbara,1
8504,90,1,Alameda / Santa Barbara,1
8505,90,1,Alameda / Santa Barbara,1
8506,90,1,Alameda / Santa Barbara,1
8507,90,1,Alameda / Santa Barbara,1
8508,90,1,Alameda / Santa Barbara,1
8509,90,1,Alameda / Santa Barbara,1
8510,90,1,Alameda / Santa Barbara,1
8511,90,1,Alameda / Santa Barbara,1
8512,90,1,Alameda / Santa Barbara,1
8513,90,1,Alameda / Santa Barbara,1
8514,90,1,Alameda / Santa Barbara,1
8515,90,1,Alameda / Santa Barbara,1
8516,90,1,Alameda / Santa Barbara,1
8517,90,1,Alameda / Santa Barbara,1
8518,90,1,Alameda / Santa Barbara,1
8519,90,1,Alameda / Santa Barbara,1
8520,90,1,Alameda / Santa Barbara,1
8521,90,0,Alameda / Santa Barbara,1
8522,90,0,Alameda / Santa Barbara,1
8523,90,0,Alameda / Santa Barbara,1
8524,90,0,Alameda / Santa Barbara,1
8525,90,0,Alameda / Santa Barbara,1
8526,90,0,Alameda / Santa Barbara,1
8527,90,0,Alameda / Santa Barbara,1
8528,90,0,Alameda / Santa Barbara,1
8529,90,0,Alameda / Santa Barbara,1
8530,90,0,Alameda / Santa Barbara,1
8531,90,0,Alameda / Santa Barbara,1
8532,90,0,Alameda / Santa Barbara,1
8533,90,0,Alameda / Santa Barbara,1
8534,90,0,Alameda / Santa Barbara,1
8535,90,0,Alameda / Santa Barbara,1
8536,90,0,Alameda / Santa Barbara,1
8537,90,0,Alameda / Santa Barbara,1
8538,90,0,Alameda / Santa Barbara,1
8539,90,0,Alameda / Santa Barbara,1
8540,90,0,Alameda / Santa Barbara,1
8541,90,0,Alameda / Santa Barbara,1
8542,90,0,Alameda / Santa Barbara,1
8543,90,0,Alameda / Santa Barbara,1
8544,90,0,Alameda / Santa Barbara,1
8545,90,0,Alameda / Santa Barbara,1
8546,90,0,Alameda / Santa Barbara,1
8547,90,0,Alameda / Santa Barbara,1
8548,90,0,Alameda / Santa Barbara,1
8549,90,0,Alameda / Santa Barbara,1
8550,90,0,Alameda / Santa Barbara,1
8551,90,0,Alameda / Santa Barbara,1
8552,90,0,Alameda / Santa Barbara,1
8553,90,0,Alameda / Santa Barbara,1
8554,90,0,Alameda / Santa Barbara,1
8555,90,0,Alameda / Santa Barbara,1
8556,90,0,Alameda / Santa Barbara,1
8557,90,0,Alameda / Santa Barbara,1
8558,90,0,Alameda / Santa Barbara,1
8559,90,0,Alameda / Santa Barbara,1
8560,90,0,Alameda / Santa Barbara,1
8561,90,0,Alameda / Santa Barbara,1
8562,90,0,Alameda / Santa Barbara,1
8563,90,0,Alameda / Santa Barbara,1
8564,90,0,Alameda / Santa Barbara,1
8565,90,0,Alameda / Santa Barbara,1
8566,90,0,Alameda / Santa Barbara,1
8567,90,0,Alameda / Santa Barbara,1
8568,90,0,Alameda / Santa Barbara,1
8569,90,0,Alameda / Santa Barbara,1
8570,90,0,Alameda / Santa Barbara,1
8571,90,0,Alameda / Santa Barbara,1
8572,90,0,Alameda / Santa Barbara,1
8573,90,0,Alameda / Santa Barbara,1
8574,90,0,Alameda / Santa Barbara,1
8575,90,0,Alameda / Santa Barbara,1
8576,90,0,Alameda / Santa Barbara,1
8577,90,0,Alameda / Santa Barbara,1
8578,90,0,Alameda / Santa Barbara,1
8579,90,0,Alameda / Santa Barbara,1
8580,90,0,Alameda / Santa Barbara,1
17648,90,1,Alameda / Santa Barbara,2
17649,90,1,Alameda / Santa Barbara,2
17650,90,1,Alameda / Santa Barbara,2
17651,90,1,Alameda / Santa Barbara,2
17652,90,1,Alameda / Santa Barbara,2
17653,90,1,Alameda / Santa Barbara,2
17654,90,1,Alameda / Santa Barbara,2
17655,90,1,Alameda / Santa Barbara,2
17656,90,1,Alameda / Santa Barbara,2
17657,90,1,Alameda / Santa Barbara,2
17658,90,1,Alameda / Santa Barbara,2
17659,90,1,Alameda / Santa Barbara,2
17660,90,1,Alameda / Santa Barbara,2
17661,90,1,Alameda / Santa Barbara,2
17662,90,1,Alameda / Santa Barbara,2
17663,90,1,Alameda / Santa Barbara,2
17664,90,1,Alameda / Santa Barbara,2
17665,90,1,Alameda / Santa Barbara,2
17666,90,1,Alameda / Santa Barbara,2
17667,90,1,Alameda / Santa Barbara,2
17668,90,1,Alameda / Santa Barbara,2
17669,90,1,Alameda / Santa Barbara,2
17670,90,1,Alameda / Santa Barbara,2
17671,90,1,Alameda / Santa Barbara,2
17672,90,1,Alameda / Santa Barbara,2
17673,90,1,Alameda / Santa Barbara,2
17674,90,1,Alameda / Santa Barbara,2
17675,90,1,Alameda / Santa Barbara,2
17676,90,1,Alameda / Santa Barbara,2
17677,90,1,Alameda / Santa Barbara,2
17678,90,1,Alameda / Santa Barbara,2
17679,90,1,Alameda / Santa Barbara,2
17680,90,1,Alameda / Santa Barbara,2
17681,90,1,Alameda / Santa Barbara,2
17682,90,1,Alameda / Santa Barbara,2
17683,90,1,Alameda / Santa Barbara,2
17684,90,1,Alameda / Santa Barbara,2
17685,90,1,Alameda / Santa Barbara,2
17686,90,1,Alameda / Santa Barbara,2
17687,90,1,Alameda / Santa Barbara,2
17688,90,1,Alameda / Santa Barbara,2
17689,90,1,Alameda / Santa Barbara,2
17690,90,1,Alameda / Santa Barbara,2
17691,90,1,Alameda / Santa Barbara,2
17692,90,1,Alameda / Santa Barbara,2
17693,90,1,Alameda / Santa Barbara,2
17694,90,1,Alameda / Santa Barbara,2
17695,90,1,Alameda / Santa Barbara,2
17696,90,1,Alameda / Santa Barbara,2
17697,90,1,Alameda / Santa Barbara,2
17698,90,1,Alameda / Santa Barbara,2
17699,90,1,Alameda / Santa Barbara,2
17700,90,1,Alameda / Santa Barbara,2
17701,90,1,Alameda / Santa Barbara,2
17702,90,1,Alameda / Santa Barbara,2
17703,90,1,Alameda / Santa Barbara,2
17704,90,1,Alameda / Santa Barbara,2
17705,90,1,Alameda / Santa Barbara,2
17706,90,1,Alameda / Santa Barbara,2
17707,90,1,Alameda / Santa Barbara,2
17708,90,0,Alameda / Santa Barbara,2
17709,90,0,Alameda / Santa Barbara,2
17710,90,0,Alameda / Santa Barbara,2
17711,90,0,Alameda / Santa Barbara,2
17712,90,0,Alameda / Santa Barbara,2
17713,90,0,Alameda / Santa Barbara,2
17714,90,0,Alameda / Santa Barbara,2
17715,90,0,Alameda / Santa Barbara,2
17716,90,0,Alameda / Santa Barbara,2
17717,90,0,Alameda / Santa Barbara,2
17718,90,0,Alameda / Santa Barbara,2
17719,90,0,Alameda / Santa Barbara,2
17720,90,0,Alameda / Santa Barbara,2
17721,90,0,Alameda / Santa Barbara,2
17722,90,0,Alameda / Santa Barbara,2
17723,90,0,Alameda / Santa Barbara,2
17724,90,0,Alameda / Santa Barbara,2
17725,90,0,Alameda / Santa Barbara,2
17726,90,0,Alameda / Santa Barbara,2
17727,90,0,Alameda / Santa Barbara,2
17728,90,0,Alameda / Santa Barbara,2
17729,90,0,Alameda / Santa Barbara,2
17730,90,0,Alameda / Santa Barbara,2
17731,90,0,Alameda / Santa Barbara,2
17732,90,0,Alameda / Santa Barbara,2
17733,90,0,Alameda / Santa Barbara,2
17734,90,0,Alameda / Santa Barbara,2
17735,90,0,Alameda / Santa Barbara,2
17736,90,0,Alameda / Santa Barbara,2
17737,90,0,Alameda / Santa Barbara,2
17738,90,0,Alameda / Santa Barbara,2
17739,90,0,Alameda / Santa Barbara,2
17740,90,0,Alameda / Santa Barbara,2
17741,90,0,Alameda / Santa Barbara,2
17742,90,0,Alameda / Santa Barbara,2
17743,90,0,Alameda / Santa Barbara,2
17744,90,0,Alameda / Santa Barbara,2
17745,90,0,Alameda / Santa Barbara,2
17746,90,0,Alameda / Santa Barbara,2
17747,90,0,Alameda / Santa Barbara,2
17748,90,0,Alameda / Santa Barbara,2
17749,90,0,Alameda / Santa Barbara,2
17750,90,0,Alameda / Santa Barbara,2
17751,90,0,Alameda / Santa Barbara,2
17752,90,0,Alameda / Santa Barbara,2
17753,90,0,Alameda / Santa Barbara,2
17754,90,0,Alameda / Santa Barbara,2
17755,90,0,Alameda / Santa Barbara,2
17756,90,0,Alameda / Santa Barbara,2
17757,90,0,Alameda / Santa Barbara,2
17758,90,0,Alameda / Santa Barbara,2
17759,90,0,Alameda / Santa Barbara,2
17760,90,0,Alameda / Santa Barbara,2
17761,90,0,Alameda / Santa Barbara,2
17762,90,0,Alameda / Santa Barbara,2
17763,90,0,Alameda / Santa Barbara,2
17764,90,0,Alameda / Santa Barbara,2
17765,90,0,Alameda / Santa Barbara,2
17766,90,0,Alameda / Santa Barbara,2
17767,90,0,Alameda / Santa Barbara,2
25433,90,1,Alameda / Santa Barbara,3
25434,90,1,Alameda / Santa Barbara,3
25435,90,1,Alameda / Santa Barbara,3
25436,90,1,Alameda / Santa Barbara,3
25437,90,1,Alameda / Santa Barbara,3
25438,90,1,Alameda / Santa Barbara,3
25439,90,1,Alameda / Santa Barbara,3
25440,90,1,Alameda / Santa Barbara,3
25441,90,1,Alameda / Santa Barbara,3
25442,90,1,Alameda / Santa Barbara,3
25443,90,1,Alameda / Santa Barbara,3
25444,90,1,Alameda / Santa Barbara,3
25445,90,1,Alameda / Santa Barbara,3
25446,90,1,Alameda / Santa Barbara,3
25447,90,1,Alameda / Santa Barbara,3
25448,90,1,Alameda / Santa Barbara,3
25449,90,1,Alameda / Santa Barbara,3
25450,90,1,Alameda / Santa Barbara,3
25451,90,1,Alameda / Santa Barbara,3
25452,90,1,Alameda / Santa Barbara,3
25453,90,1,Alameda / Santa Barbara,3
25454,90,1,Alameda / Santa Barbara,3
25455,90,1,Alameda / Santa Barbara,3
25456,90,1,Alameda / Santa Barbara,3
25457,90,1,Alameda / Santa Barbara,3
25458,90,1,Alameda / Santa Barbara,3
25459,90,1,Alameda / Santa Barbara,3
25460,90,1,Alameda / Santa Barbara,3
25461,90,1,Alameda / Santa Barbara,3
25462,90,1,Alameda / Santa Barbara,3
25463,90,1,Alameda / Santa Barbara,3
25464,90,1,Alameda / Santa Barbara,3
25465,90,1,Alameda / Santa Barbara,3
25466,90,1,Alameda / Santa Barbara,3
25467,90,1,Alameda / Santa Barbara,3
25468,90,1,Alameda / Santa Barbara,3
25469,90,1,Alameda / Santa Barbara,3
25470,90,1,Alameda / Santa Barbara,3
25471,90,1,Alameda / Santa Barbara,3
25472,90,1,Alameda / Santa Barbara,3
25473,90,1,Alameda / Santa Barbara,3
25474,90,1,Alameda / Santa Barbara,3
25475,90,1,Alameda / Santa Barbara,3
25476,90,1,Alameda / Santa Barbara,3
25477,90,1,Alameda / Santa Barbara,3
25478,90,1,Alameda / Santa Barbara,3
25479,90,1,Alameda / Santa Barbara,3
25480,90,1,Alameda / Santa Barbara,3
25481,90,0,Alameda / Santa Barbara,3
25482,90,0,Alameda / Santa Barbara,3
25483,90,0,Alameda / Santa Barbara,3
25484,90,0,Alameda / Santa Barbara,3
25485,90,0,Alameda / Santa Barbara,3
25486,90,0,Alameda / Santa Barbara,3
25487,90,0,Alameda / Santa Barbara,3
25488,90,0,Alameda / Santa Barbara,3
25489,90,0,Alameda / Santa Barbara,3
25490,90,0,Alameda / Santa Barbara,3
25491,90,0,Alameda / Santa Barbara,3
25492,90,0,Alameda / Santa Barbara,3
25493,90,0,Alameda / Santa Barbara,3
25494,90,0,Alameda / Santa Barbara,3
25495,90,0,Alameda / Santa Barbara,3
25496,90,0,Alameda / Santa Barbara,3
25497,90,0,Alameda / Santa Barbara,3
25498,90,0,Alameda / Santa Barbara,3
25499,90,0,Alameda / Santa Barbara,3
25500,90,0,Alameda / Santa Barbara,3
25501,90,0,Alameda / Santa Barbara,3
25502,90,0,Alameda / Santa Barbara,3
25503,90,0,Alameda / Santa Barbara,3
25504,90,0,Alameda / Santa Barbara,3
25505,90,0,Alameda / Santa Barbara,3
25506,90,0,Alameda / Santa Barbara,3
25507,90,0,Alameda / Santa Barbara,3
25508,90,0,Alameda / Santa Barbara,3
25509,90,0,Alameda / Santa Barbara,3
25510,90,0,Alameda / Santa Barbara,3
25511,90,0,Alameda / Santa Barbara,3
25512,90,0,Alameda / Santa Barbara,3
25513,90,0,Alameda / Santa Barbara,3
25514,90,0,Alameda / Santa Barbara,3
25515,90,0,Alameda / Santa Barbara,3
25516,90,0,Alameda / Santa Barbara,3
25517,90,0,Alameda / Santa Barbara,3
25518,90,0,Alameda / Santa Barbara,3
25519,90,0,Alameda / Santa Barbara,3
25520,90,0,Alameda / Santa Barbara,3
25521,90,0,Alameda / Santa Barbara,3
25522,90,0,Alameda / Santa Barbara,3
25523,90,0,Alameda / Santa Barbara,3
25524,90,0,Alameda / Santa Barbara,3
25525,90,0,Alameda / Santa Barbara,3
25526,90,0,Alameda / Santa Barbara,3
25527,90,0,Alameda / Santa Barbara,3
25528,90,0,Alameda / Santa Barbara,3
8581,91,1,Segundo Barrio de Dolores / El Mirador,1
8582,91,1,Segundo Barrio de Dolores / El Mirador,1
8583,91,1,Segundo Barrio de Dolores / El Mirador,1
8584,91,1,Segundo Barrio de Dolores / El Mirador,1
8585,91,1,Segundo Barrio de Dolores / El Mirador,1
8586,91,1,Segundo Barrio de Dolores / El Mirador,1
8587,91,1,Segundo Barrio de Dolores / El Mirador,1
8588,91,1,Segundo Barrio de Dolores / El Mirador,1
8589,91,1,Segundo Barrio de Dolores / El Mirador,1
8590,91,1,Segundo Barrio de Dolores / El Mirador,1
8591,91,1,Segundo Barrio de Dolores / El Mirador,1
8592,91,1,Segundo Barrio de Dolores / El Mirador,1
8593,91,1,Segundo Barrio de Dolores / El Mirador,1
8594,91,1,Segundo Barrio de Dolores / El Mirador,1
8595,91,1,Segundo Barrio de Dolores / El Mirador,1
8596,91,1,Segundo Barrio de Dolores / El Mirador,1
8597,91,1,Segundo Barrio de Dolores / El Mirador,1
8598,91,1,Segundo Barrio de Dolores / El Mirador,1
8599,91,1,Segundo Barrio de Dolores / El Mirador,1
8600,91,1,Segundo Barrio de Dolores / El Mirador,1
8601,91,1,Segundo Barrio de Dolores / El Mirador,1
8602,91,1,Segundo Barrio de Dolores / El Mirador,1
8603,91,1,Segundo Barrio de Dolores / El Mirador,1
8604,91,1,Segundo Barrio de Dolores / El Mirador,1
8605,91,1,Segundo Barrio de Dolores / El Mirador,1
8606,91,1,Segundo Barrio de Dolores / El Mirador,1
8607,91,1,Segundo Barrio de Dolores / El Mirador,1
8608,91,1,Segundo Barrio de Dolores / El Mirador,1
8609,91,1,Segundo Barrio de Dolores / El Mirador,1
8610,91,1,Segundo Barrio de Dolores / El Mirador,1
8611,91,1,Segundo Barrio de Dolores / El Mirador,1
8612,91,1,Segundo Barrio de Dolores / El Mirador,1
8613,91,1,Segundo Barrio de Dolores / El Mirador,1
8614,91,1,Segundo Barrio de Dolores / El Mirador,1
8615,91,1,Segundo Barrio de Dolores / El Mirador,1
8616,91,1,Segundo Barrio de Dolores / El Mirador,1
8617,91,1,Segundo Barrio de Dolores / El Mirador,1
8618,91,1,Segundo Barrio de Dolores / El Mirador,1
8619,91,1,Segundo Barrio de Dolores / El Mirador,1
8620,91,1,Segundo Barrio de Dolores / El Mirador,1
8621,91,1,Segundo Barrio de Dolores / El Mirador,1
8622,91,1,Segundo Barrio de Dolores / El Mirador,1
8623,91,1,Segundo Barrio de Dolores / El Mirador,1
8624,91,1,Segundo Barrio de Dolores / El Mirador,1
8625,91,1,Segundo Barrio de Dolores / El Mirador,1
8626,91,1,Segundo Barrio de Dolores / El Mirador,1
8627,91,1,Segundo Barrio de Dolores / El Mirador,1
8628,91,1,Segundo Barrio de Dolores / El Mirador,1
8629,91,1,Segundo Barrio de Dolores / El Mirador,1
8630,91,1,Segundo Barrio de Dolores / El Mirador,1
8631,91,1,Segundo Barrio de Dolores / El Mirador,1
8632,91,1,Segundo Barrio de Dolores / El Mirador,1
8633,91,1,Segundo Barrio de Dolores / El Mirador,1
8634,91,1,Segundo Barrio de Dolores / El Mirador,1
8635,91,1,Segundo Barrio de Dolores / El Mirador,1
8636,91,1,Segundo Barrio de Dolores / El Mirador,1
8637,91,1,Segundo Barrio de Dolores / El Mirador,1
8638,91,1,Segundo Barrio de Dolores / El Mirador,1
8639,91,1,Segundo Barrio de Dolores / El Mirador,1
8640,91,1,Segundo Barrio de Dolores / El Mirador,1
8641,91,1,Segundo Barrio de Dolores / El Mirador,1
8642,91,1,Segundo Barrio de Dolores / El Mirador,1
8643,91,1,Segundo Barrio de Dolores / El Mirador,1
8644,91,1,Segundo Barrio de Dolores / El Mirador,1
8645,91,1,Segundo Barrio de Dolores / El Mirador,1
8646,91,1,Segundo Barrio de Dolores / El Mirador,1
8647,91,1,Segundo Barrio de Dolores / El Mirador,1
8648,91,1,Segundo Barrio de Dolores / El Mirador,1
8649,91,1,Segundo Barrio de Dolores / El Mirador,1
8650,91,1,Segundo Barrio de Dolores / El Mirador,1
8651,91,1,Segundo Barrio de Dolores / El Mirador,1
8652,91,1,Segundo Barrio de Dolores / El Mirador,1
8653,91,1,Segundo Barrio de Dolores / El Mirador,1
8654,91,1,Segundo Barrio de Dolores / El Mirador,1
8655,91,1,Segundo Barrio de Dolores / El Mirador,1
8656,91,1,Segundo Barrio de Dolores / El Mirador,1
8657,91,0,El Mirador / Segundo Barrio de Dolores,1
8658,91,0,El Mirador / Segundo Barrio de Dolores,1
8659,91,0,El Mirador / Segundo Barrio de Dolores,1
8660,91,0,El Mirador / Segundo Barrio de Dolores,1
8661,91,0,El Mirador / Segundo Barrio de Dolores,1
8662,91,0,El Mirador / Segundo Barrio de Dolores,1
8663,91,0,El Mirador / Segundo Barrio de Dolores,1
8664,91,0,El Mirador / Segundo Barrio de Dolores,1
8665,91,0,El Mirador / Segundo Barrio de Dolores,1
8666,91,0,El Mirador / Segundo Barrio de Dolores,1
8667,91,0,El Mirador / Segundo Barrio de Dolores,1
8668,91,0,El Mirador / Segundo Barrio de Dolores,1
8669,91,0,El Mirador / Segundo Barrio de Dolores,1
8670,91,0,El Mirador / Segundo Barrio de Dolores,1
8671,91,0,El Mirador / Segundo Barrio de Dolores,1
8672,91,0,El Mirador / Segundo Barrio de Dolores,1
8673,91,0,El Mirador / Segundo Barrio de Dolores,1
8674,91,0,El Mirador / Segundo Barrio de Dolores,1
8675,91,0,El Mirador / Segundo Barrio de Dolores,1
8676,91,0,El Mirador / Segundo Barrio de Dolores,1
8677,91,0,El Mirador / Segundo Barrio de Dolores,1
8678,91,0,El Mirador / Segundo Barrio de Dolores,1
8679,91,0,El Mirador / Segundo Barrio de Dolores,1
8680,91,0,El Mirador / Segundo Barrio de Dolores,1
8681,91,0,El Mirador / Segundo Barrio de Dolores,1
8682,91,0,El Mirador / Segundo Barrio de Dolores,1
8683,91,0,El Mirador / Segundo Barrio de Dolores,1
8684,91,0,El Mirador / Segundo Barrio de Dolores,1
8685,91,0,El Mirador / Segundo Barrio de Dolores,1
8686,91,0,El Mirador / Segundo Barrio de Dolores,1
8687,91,0,El Mirador / Segundo Barrio de Dolores,1
8688,91,0,El Mirador / Segundo Barrio de Dolores,1
8689,91,0,El Mirador / Segundo Barrio de Dolores,1
8690,91,0,El Mirador / Segundo Barrio de Dolores,1
8691,91,0,El Mirador / Segundo Barrio de Dolores,1
8692,91,0,El Mirador / Segundo Barrio de Dolores,1
8693,91,0,El Mirador / Segundo Barrio de Dolores,1
8694,91,0,El Mirador / Segundo Barrio de Dolores,1
8695,91,0,El Mirador / Segundo Barrio de Dolores,1
8696,91,0,El Mirador / Segundo Barrio de Dolores,1
8697,91,0,El Mirador / Segundo Barrio de Dolores,1
8698,91,0,El Mirador / Segundo Barrio de Dolores,1
8699,91,0,El Mirador / Segundo Barrio de Dolores,1
8700,91,0,El Mirador / Segundo Barrio de Dolores,1
8701,91,0,El Mirador / Segundo Barrio de Dolores,1
8702,91,0,El Mirador / Segundo Barrio de Dolores,1
8703,91,0,El Mirador / Segundo Barrio de Dolores,1
8704,91,0,El Mirador / Segundo Barrio de Dolores,1
8705,91,0,El Mirador / Segundo Barrio de Dolores,1
8706,91,0,El Mirador / Segundo Barrio de Dolores,1
8707,91,0,El Mirador / Segundo Barrio de Dolores,1
8708,91,0,El Mirador / Segundo Barrio de Dolores,1
8709,91,0,El Mirador / Segundo Barrio de Dolores,1
8710,91,0,El Mirador / Segundo Barrio de Dolores,1
8711,91,0,El Mirador / Segundo Barrio de Dolores,1
8712,91,0,El Mirador / Segundo Barrio de Dolores,1
8713,91,0,El Mirador / Segundo Barrio de Dolores,1
8714,91,0,El Mirador / Segundo Barrio de Dolores,1
8715,91,0,El Mirador / Segundo Barrio de Dolores,1
8716,91,0,El Mirador / Segundo Barrio de Dolores,1
8717,91,0,El Mirador / Segundo Barrio de Dolores,1
8718,91,0,El Mirador / Segundo Barrio de Dolores,1
8719,91,0,El Mirador / Segundo Barrio de Dolores,1
8720,91,0,El Mirador / Segundo Barrio de Dolores,1
8721,91,0,El Mirador / Segundo Barrio de Dolores,1
8722,91,0,El Mirador / Segundo Barrio de Dolores,1
8723,91,0,El Mirador / Segundo Barrio de Dolores,1
8724,91,0,El Mirador / Segundo Barrio de Dolores,1
8725,91,0,El Mirador / Segundo Barrio de Dolores,1
8726,91,0,El Mirador / Segundo Barrio de Dolores,1
8727,91,0,El Mirador / Segundo Barrio de Dolores,1
8728,91,0,El Mirador / Segundo Barrio de Dolores,1
8729,91,0,El Mirador / Segundo Barrio de Dolores,1
8730,91,0,El Mirador / Segundo Barrio de Dolores,1
8731,91,0,El Mirador / Segundo Barrio de Dolores,1
8732,91,0,El Mirador / Segundo Barrio de Dolores,1
17768,91,1,Segundo Barrio de Dolores / El Mirador,2
17769,91,1,Segundo Barrio de Dolores / El Mirador,2
17770,91,1,Segundo Barrio de Dolores / El Mirador,2
17771,91,1,Segundo Barrio de Dolores / El Mirador,2
17772,91,1,Segundo Barrio de Dolores / El Mirador,2
17773,91,1,Segundo Barrio de Dolores / El Mirador,2
17774,91,1,Segundo Barrio de Dolores / El Mirador,2
17775,91,1,Segundo Barrio de Dolores / El Mirador,2
17776,91,1,Segundo Barrio de Dolores / El Mirador,2
17777,91,1,Segundo Barrio de Dolores / El Mirador,2
17778,91,1,Segundo Barrio de Dolores / El Mirador,2
17779,91,1,Segundo Barrio de Dolores / El Mirador,2
17780,91,1,Segundo Barrio de Dolores / El Mirador,2
17781,91,1,Segundo Barrio de Dolores / El Mirador,2
17782,91,1,Segundo Barrio de Dolores / El Mirador,2
17783,91,1,Segundo Barrio de Dolores / El Mirador,2
17784,91,1,Segundo Barrio de Dolores / El Mirador,2
17785,91,1,Segundo Barrio de Dolores / El Mirador,2
17786,91,1,Segundo Barrio de Dolores / El Mirador,2
17787,91,1,Segundo Barrio de Dolores / El Mirador,2
17788,91,1,Segundo Barrio de Dolores / El Mirador,2
17789,91,1,Segundo Barrio de Dolores / El Mirador,2
17790,91,1,Segundo Barrio de Dolores / El Mirador,2
17791,91,1,Segundo Barrio de Dolores / El Mirador,2
17792,91,1,Segundo Barrio de Dolores / El Mirador,2
17793,91,1,Segundo Barrio de Dolores / El Mirador,2
17794,91,1,Segundo Barrio de Dolores / El Mirador,2
17795,91,1,Segundo Barrio de Dolores / El Mirador,2
17796,91,1,Segundo Barrio de Dolores / El Mirador,2
17797,91,1,Segundo Barrio de Dolores / El Mirador,2
17798,91,1,Segundo Barrio de Dolores / El Mirador,2
17799,91,1,Segundo Barrio de Dolores / El Mirador,2
17800,91,1,Segundo Barrio de Dolores / El Mirador,2
17801,91,1,Segundo Barrio de Dolores / El Mirador,2
17802,91,1,Segundo Barrio de Dolores / El Mirador,2
17803,91,1,Segundo Barrio de Dolores / El Mirador,2
17804,91,1,Segundo Barrio de Dolores / El Mirador,2
17805,91,1,Segundo Barrio de Dolores / El Mirador,2
17806,91,1,Segundo Barrio de Dolores / El Mirador,2
17807,91,1,Segundo Barrio de Dolores / El Mirador,2
17808,91,1,Segundo Barrio de Dolores / El Mirador,2
17809,91,1,Segundo Barrio de Dolores / El Mirador,2
17810,91,1,Segundo Barrio de Dolores / El Mirador,2
17811,91,1,Segundo Barrio de Dolores / El Mirador,2
17812,91,1,Segundo Barrio de Dolores / El Mirador,2
17813,91,1,Segundo Barrio de Dolores / El Mirador,2
17814,91,1,Segundo Barrio de Dolores / El Mirador,2
17815,91,1,Segundo Barrio de Dolores / El Mirador,2
17816,91,1,Segundo Barrio de Dolores / El Mirador,2
17817,91,1,Segundo Barrio de Dolores / El Mirador,2
17818,91,1,Segundo Barrio de Dolores / El Mirador,2
17819,91,1,Segundo Barrio de Dolores / El Mirador,2
17820,91,1,Segundo Barrio de Dolores / El Mirador,2
17821,91,1,Segundo Barrio de Dolores / El Mirador,2
17822,91,1,Segundo Barrio de Dolores / El Mirador,2
17823,91,1,Segundo Barrio de Dolores / El Mirador,2
17824,91,1,Segundo Barrio de Dolores / El Mirador,2
17825,91,1,Segundo Barrio de Dolores / El Mirador,2
17826,91,1,Segundo Barrio de Dolores / El Mirador,2
17827,91,1,Segundo Barrio de Dolores / El Mirador,2
17828,91,1,Segundo Barrio de Dolores / El Mirador,2
17829,91,1,Segundo Barrio de Dolores / El Mirador,2
17830,91,1,Segundo Barrio de Dolores / El Mirador,2
17831,91,1,Segundo Barrio de Dolores / El Mirador,2
17832,91,1,Segundo Barrio de Dolores / El Mirador,2
17833,91,1,Segundo Barrio de Dolores / El Mirador,2
17834,91,1,Segundo Barrio de Dolores / El Mirador,2
17835,91,1,Segundo Barrio de Dolores / El Mirador,2
17836,91,1,Segundo Barrio de Dolores / El Mirador,2
17837,91,1,Segundo Barrio de Dolores / El Mirador,2
17838,91,1,Segundo Barrio de Dolores / El Mirador,2
17839,91,1,Segundo Barrio de Dolores / El Mirador,2
17840,91,1,Segundo Barrio de Dolores / El Mirador,2
17841,91,1,Segundo Barrio de Dolores / El Mirador,2
17842,91,1,Segundo Barrio de Dolores / El Mirador,2
